production_companies_nombres,budget_per_company,revenue_per_company,return_per_company,count_movies
academy film,1700000.0,1120934.8,0.06593734434861934,1
academy films,4000000.0,2241869.6,0.11209348539265288,1
academy of television arts & sciences,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
academy photoplays,4224578.813474693,11209348.0,2.653364757573468,1
academy pictures,5280723.516843366,14011685.0,3.3167059469668345,2
academy pictures corporation,4974578.813474693,14011685.0,3.587477135845575,3
academy productions,2112289.4067373467,5604674.0,1.326682378786734,1
académie franco-russe du cinéma,162483.80051825743,431128.76923076925,0.10205249067590261,1
acajou films,2560289.4067373467,9341123.333333334,4.106778742691815,3
acamedia pictures,768105.2388135806,2038063.2727272727,0.4824299559224487,2
accelerated matter,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
accelerator films,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
accent entertainment corporation,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
accent films,13333333.333333334,547275.0,0.013681875000000001,1
accent films b.v.,1056144.7033686733,2802337.0,0.663341189393367,1
accent productions,2112289.4067373467,5604674.0,1.326682378786734,1
access films,704096.4689124489,7686349.5,1.8194356974673218,1
access motion picture group,2112289.4067373467,5604674.0,1.326682378786734,1
access motion pictures,9857350.564774284,26155145.333333336,6.1911844343380915,3
access pictures,2112289.4067373467,5604674.0,1.326682378786734,1
acci,844915.7626949387,2241869.6,0.5306729515146935,2
accomplice films,8449157.626949387,22418696.0,5.306729515146936,2
accord productions,2112289.4067373467,5604674.0,1.326682378786734,1
"accusatory productions inc.,",1408192.9378248977,3736449.3333333335,0.8844549191911559,1
ace deuce entertainment,16898315.253898773,44837392.0,10.613459030293871,4
ace editing,844915.7626949387,2241869.6,0.5306729515146935,2
ace film company,1875000.0,2802337.0,0.37364495130884295,1
ace productions,1901060.4660636121,5044206.6,1.1940141409080605,2
ach,2991526.271158231,14945797.333333334,9.602837116397492,4
achab film,1056144.7033686733,2802337.0,0.663341189393367,1
achaman films aie,1166666.6666666667,1868224.6666666667,0.2668892509348878,1
acheron films,2112289.4067373467,5604674.0,1.326682378786734,1
achille piazzi produzioni cinematografica,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
achilles,2112289.4067373467,5604674.0,1.326682378786734,1
acht frankfurt,603511.2590678133,1601335.4285714286,0.37905210822478114,2
achte babelsberg film,19353511.259067815,51670335.428571425,1.0466387748914479,2
achterbahn ag,4224578.813474693,11209348.0,2.653364757573468,2
acid bath productions,4224578.813474693,11209348.0,2.653364757573468,1
acme date,4224578.813474693,11209348.0,2.653364757573468,1
acme films ltd.,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
acme shark,1750000.0,2802337.0,0.4003338764023317,1
acne film,8449157.626949387,22418696.0,5.306729515146936,2
acolyte films,4224578.813474693,11209348.0,2.653364757573468,1
aconit pictures,1100000.0,1120934.8,0.10190316853877535,1
acorn pictures,4224578.813474693,11209348.0,2.653364757573468,1
acorn productions,844915.7626949387,2241869.6,0.5306729515146935,1
acre enterprises,4224578.813474693,11209348.0,2.653364757573468,1
acrobat productions,3520482.3445622446,9341123.333333334,2.21113729797789,2
acrobatic motion works west,4224578.813474693,11209348.0,2.653364757573468,1
acrolight pictures,4224578.813474693,11209348.0,2.653364757573468,1
across the river productions,5000000.0,14954062.333333334,0.9969374888888889,1
across town productions,1056144.7033686733,2802337.0,0.663341189393367,1
act iii,2000000.0,13071853.5,1.6339816875,1
act iii communications,13670201.553545373,40171813.5,6.256899948860202,4
acteurs auteurs associés (aaa),7040964.689124489,18682246.666666668,4.42227459595578,3
action 27,4224578.813474693,11209348.0,2.653364757573468,2
action 5,844915.7626949387,2241869.6,0.5306729515146935,1
action concept &fims,2816385.8756497954,7472898.666666667,1.7689098383823119,2
action concept cinema,2816385.8756497954,7472898.666666667,1.7689098383823119,2
action concept cinema & company,2816385.8756497954,7472898.666666667,1.7689098383823119,2
action concept film- und stuntproduktion,6336868.2202120405,16814022.0,3.9800471363602017,2
action features,4224578.813474693,11209348.0,2.653364757573468,1
action films,10108813.589385873,26822368.42857143,6.349122812765083,7
action house,2333333.3333333335,3736449.3333333335,0.5337785018697756,1
action images,2112289.4067373467,5604674.0,1.326682378786734,1
action international pictures,8449157.626949387,22418696.0,5.306729515146936,2
actionhouse,2112289.4067373467,5604674.0,1.326682378786734,1
actionhouse pictures,2500000.0,3736449.3333333335,0.4981932684117906,1
actium pictures,4224578.813474693,11209348.0,2.653364757573468,1
active entertainment,26301143.163401738,73234406.93333334,20.41635016256725,11
actober films,4224578.813474693,11209348.0,2.653364757573468,2
actoriedefilm,9857350.564774284,26155145.333333332,6.1911844343380915,4
actr productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
actual films,1908192.9378248977,9341123.333333334,6.4891291888238,2
acuarius films,2112289.4067373467,5604674.0,1.326682378786734,1
acuarius films s.a.,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
ad hoc productions,1056144.7033686733,284355.25,0.06730972779890437,1
ad hoc studios,1169397.6459416326,6850157.111111111,4.298157070420369,2
ad hominem enterprises,20185318.869785685,90602729.26666667,10.415546921687653,6
ad vitam production,3482873.0174894966,14211851.92857143,13.762665060019168,4
ad vitim distribution,1056144.7033686733,2802337.0,0.663341189393367,1
ad'hoc productions,704096.4689124489,1868224.6666666667,0.44222745959557797,1
ad406,4224578.813474693,11209348.0,2.653364757573468,2
ada films,7393012.923580714,11607011.0,2.747495529596301,3
adam & eve productions,2112289.4067373467,5604674.0,1.326682378786734,1
adam fields productions,15333333.333333332,8184297.166666667,0.6546050833333332,4
adam packer film productions,2112289.4067373467,5604674.0,1.326682378786734,1
adam productions,2500000.0,2802337.0,0.2802337134816322,1
adam schroeder productions,3750000.0,36250000.0,2.4166666666666665,1
adama pictures,2816385.8756497954,7472898.666666667,1.7689098383823119,2
adams apple film company,2408192.9378248975,6235343.0,1.8369962607358892,2
adaptive studios,4224578.813474693,11209348.0,2.653364757573468,1
adc films,5391245.48014136,14945797.333333334,3.720921761313019,3
adcb films,2816385.8756497954,7472898.666666667,1.7689098383823119,3
add word productions,2112289.4067373467,5604674.0,1.326682378786734,2
adder,4224578.813474693,11209348.0,2.653364757573468,2
addict films,4224578.813474693,11209348.0,2.653364757573468,1
addicted productions,1056144.7033686733,2802337.0,0.663341189393367,1
addis wechsler pictures,10520482.344562244,20372322.583333336,3.4499203811911543,4
adel films,2112289.4067373467,5604674.0,1.326682378786734,1
adel productions,19714701.12954857,52310290.66666667,12.382368868676183,6
adela pictures,4224578.813474693,11209348.0,2.653364757573468,1
adelaide film festival,2612289.4067373467,8407011.0,2.727850946194895,2
adelaide motion picture company,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
adelante films,4224578.813474693,11209348.0,2.653364757573468,2
adelphia compagnia cinematografica,2112289.4067373467,5604674.0,1.326682378786734,1
adelson entertainment,4224578.813474693,11209348.0,2.653364757573468,1
adelstein-parouse productions,2180000.0,1120934.8,0.05141902999662976,1
aden film,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
adf acquisitions,1800000.0,1050193.8,0.058344099999999996,1
adf studios,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
adhm films,2816385.8756497954,7472898.666666667,1.7689098383823119,2
adi shankar production,4224578.813474693,11209348.0,2.653364757573468,1
adicta films,2112289.4067373467,5604674.0,1.326682378786734,1
adirondack pictures,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
adivina producciones s.l.,4224578.813474693,11209348.0,2.653364757573468,1
adlabs films ltd.,23898315.253898773,50442066.0,11.013792906696203,6
adme,704096.4689124489,1868224.6666666667,0.44222745959557797,1
admiral pictures (ii),1408192.9378248977,3736449.3333333335,0.8844549191911559,1
admire productions ltd.,1408192.9378248977,1450698.0,0.34339470608829964,1
adolfo aristarain,1689831.5253898774,4483739.2,1.061345903029387,2
adoor gopalakrishnan productions,8449157.626949387,22418696.0,5.306729515146936,2
adpproductions,4224578.813474693,11209348.0,2.653364757573468,1
adr productions,17602411.722811222,46705616.66666667,11.05568648988945,8
adrian ?ofei,4224578.813474693,11209348.0,2.653364757573468,1
adrian țofei,4224578.813474693,11209348.0,2.653364757573468,1
adriana international corporation,4224578.813474693,11209348.0,2.653364757573468,2
adriatica film,704096.4689124489,1868224.6666666667,0.44222745959557797,1
adrénaline,2112289.4067373467,5604674.0,1.326682378786734,1
adscott pictures,850000.0,1243961.0,1.4634835294117647,1
adullam films llc,4224578.813474693,11209348.0,2.653364757573468,1
adult swim,6477687.51399453,17187666.933333334,4.0684926282793175,3
adv films,19714701.12954857,52310290.66666667,12.382368868676183,7
advance productions,4224578.813474693,11209348.0,2.653364757573468,1
advanced music,2816385.8756497954,7472898.666666667,1.7689098383823119,2
adventure films,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
adventure pictures,3797670.9745269045,10275235.666666668,2.4819084868566303,3
ae electra productions,13333333.333333334,6419506.333333333,0.16048765833333334,1
ae two film productions,10600000.0,5940000.0,0.1120754716981132,1
aec,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
aegean airlines,2112289.4067373467,5604674.0,1.326682378786734,2
aegis film fund,9390335.794967756,62416756.46547619,5.504060335261563,6
aeroplan film,2912289.4067373467,7099253.733333333,1.5757790129926292,3
aeroplano,300000.0,5604674.0,9.341123782721073,1
aeteas filmproduktions,4224578.813474693,11209348.0,2.653364757573468,1
aetios production,4224578.813474693,11209348.0,2.653364757573468,1
aetos produzioni cinematografiche,6336868.2202120405,16814022.0,3.9800471363602017,2
afc,8801205.861405611,23352808.333333332,5.527843244944725,4
affinity entertainment,5280723.516843366,14011685.0,3.3167059469668345,2
affirm films,19456144.70336867,74569926.91666667,30.40895471356245,8
afg talons productions,54000000.0,30773177.2,0.22794946074074077,2
afghan luke productions,4224578.813474693,11209348.0,2.653364757573468,1
afineevsky - tolmor production,1207022.5181356266,3202670.8571428573,0.7581042164495623,2
afraid of the dark,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
"afrodita audiovisual, a.i.e.",3491526.271158231,4670561.666666667,0.9218194143220402,3
afs film,1408192.9378248977,5176692.333333333,1.2253747798056895,1
after dark films,51545852.97553662,125752761.8154762,40.48678665475344,21
afton-linebrook,4224578.813474693,11209348.0,2.653364757573468,1
ag productions,2112289.4067373467,5604674.0,1.326682378786734,1
agamemnon films,6688916.454668265,17748134.333333332,4.2011608661579904,3
agana,1056144.7033686733,2802337.0,0.663341189393367,2
agat films,5632771.751299591,14945797.333333334,3.5378196767646237,3
agat films & cie,22412624.28062208,57231690.88997669,13.348020326263198,14
agatha christie ltd,844915.7626949387,2241869.6,0.5306729515146935,1
agav films,4656385.875649795,11956637.866666667,2.743635798318424,4
agav hafakot,9656180.145085013,25621366.85714286,6.064833731596497,8
agence algérienne pour le rayonnement culturel (aarc),8571428.57142857,3202670.8571428573,0.10675570037395513,2
agence bjp,3520482.3445622446,9341123.333333334,2.21113729797789,2
agence nationale pour la cohésion sociale et l'egalité des chances (acse),2185547.89708158,4620263.31025641,0.9757833017192994,5
agencja filmowa telewizji polskiej (coprodukcja),249129.75,2802337.0,2.8121261459303053,1
agencja produkcji filmowej,18579700.437575243,56296837.25833333,14.5104593894166,15
agenda,1056144.7033686733,2802337.0,0.663341189393367,1
agent two,3400000.0,739246.4,0.04348508235294118,1
ager cinematografica,4224578.813474693,11209348.0,2.653364757573468,2
aggk films,4224578.813474693,11209348.0,2.653364757573468,1
aggregate film,4750000.0,3900000.0,0.4105263157894737,1
aggregate films,11666666.666666666,57988336.666666664,1.6568096190476191,1
agi entertainment,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
agi orsi productions,2112289.4067373467,5604674.0,1.326682378786734,1
agidi,4224578.813474693,11209348.0,2.653364757573468,2
agile fims,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
agincourt productions limited,2112289.4067373467,5604674.0,1.326682378786734,1
agnes delahaie productions,5280723.516843366,14011685.0,3.3167059469668345,2
agnès b. productions,4441023.257919137,12454831.111111112,3.2927298351039997,2
agon arts and entertainment,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
agora entertainment,4824578.813474693,14945797.333333334,4.729170042622595,2
agora films,14620584.74223422,36408140.23015873,8.495618464902902,13
agora films s.a.,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
agora films s.a. (koprodukcja),2083840.1378248977,8220188.533333334,3.5389405239305023,4
agosto la película,1200000.0,11209348.0,9.341123782721073,2
agresywna banda,10000000.0,10275235.666666668,1.005468184945671,3
agrupación de cine 001 aie,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
ags entertainment,36687472.88084816,78465436.0,16.90866725260706,8
agua films,2112289.4067373467,5604674.0,1.326682378786734,1
agung,938795.2918832651,2490966.222222222,0.589636612794104,2
agência nacional do cinema (ancine),3168434.11010602,8407011.0,1.9900235681801008,4
ahimsa films,1000000.0,11795730.6,2.35914612,1
ahiru to kamo no koin rokkâ seisaku iinkai,1056144.7033686733,2802337.0,0.663341189393367,2
aho & soldan,4224578.813474693,11209348.0,2.653364757573468,1
ai-film,6431357.796548109,28830343.53333333,4.999104118463746,4
aic,21122894.067373466,56046740.0,13.266823787867338,6
aica cinematografica s.r.l,5280723.516843366,14011685.0,3.3167059469668345,2
aichi arts center,2816385.8756497954,7472898.666666667,1.7689098383823119,2
aida united,2112289.4067373467,5604674.0,1.326682378786734,1
aiete films s.a.,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
aimimage productions,5421542.810625857,14385329.933333334,3.4051514388859503,4
air bud entertainment,4224578.813474693,11209348.0,2.653364757573468,1
air-edel associates,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
airan consultants,1350000.0,5604674.0,2.0758052850491273,2
airborne productions,18556144.703368675,8407011.0,0.8234747399542997,2
airecine,4224578.813474693,11209348.0,2.653364757573468,1
airone productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
aist corporation,2816385.8756497954,7472898.666666667,1.7689098383823119,2
aitysh film,2112289.4067373467,5604674.0,1.326682378786734,1
aja / levasseur productions,4000000.0,13864694.166666666,0.5776955902777777,1
ajace produzioni cinematografiche,2112289.4067373467,5604674.0,1.326682378786734,1
ajanta pictures,4224578.813474693,11209348.0,2.653364757573468,2
ajay devgn films,19224578.813474692,33628044.0,5.642524368044212,4
