release_date,title,budget,revenue,return
2012-01-21,bones brigade: an autobiography,4224578.813474693,11209348,2.653364757573468
2013-02-22,to the wonder,4224578.813474693,11209348,2.653364757573468
2013-04-12,42,40000000.0,95020213,2.375505325
1992-10-30,the prodigal son,4224578.813474693,11209348,2.653364757573468
1963-12-23,ladybug ladybug,4224578.813474693,11209348,2.653364757573468
2011-04-09,happy,700000.0,11209348,16.013355056093268
2011-10-27,the truth of lie,4224578.813474693,11209348,2.653364757573468
1970-11-27,the castle of cloads,4224578.813474693,11209348,2.653364757573468
2010-11-05,bhutto,4224578.813474693,11209348,2.653364757573468
1975-01-01,black rose ascension,4224578.813474693,11209348,2.653364757573468
2012-06-22,e aí... comeu?,4224578.813474693,11209348,2.653364757573468
1993-09-29,undefeatable,4224578.813474693,11209348,2.653364757573468
1984-10-08,the burning bed,4224578.813474693,11209348,2.653364757573468
1955-11-15,a lawless street,4224578.813474693,11209348,2.653364757573468
1951-10-01,across the wide missouri,4224578.813474693,11209348,2.653364757573468
2012-03-12,seeking asian female,4224578.813474693,11209348,2.653364757573468
2012-09-04,love is all you need,5500000.0,10016934,1.8212607272727273
2012-06-15,downeast,4224578.813474693,11209348,2.653364757573468
2011-10-29,u2: from the sky down,4224578.813474693,11209348,2.653364757573468
2011-09-23,afghan luke,4224578.813474693,11209348,2.653364757573468
1970-01-01,alex in wonderland,4224578.813474693,11209348,2.653364757573468
2001-10-26,carne de gallina,4224578.813474693,11209348,2.653364757573468
2012-07-21,wolf children,4224578.813474693,11209348,2.653364757573468
2009-08-07,mugabe and the white african,4224578.813474693,11209348,2.653364757573468
1959-12-26,battle in outer space,4224578.813474693,11209348,2.653364757573468
2000-01-01,tesla: master of lightning,4224578.813474693,11209348,2.653364757573468
2010-05-04,never sleep again: the elm street legacy,4224578.813474693,11209348,2.653364757573468
2012-09-11,disconnect,10000000.0,3428048,0.3428048
2013-04-14,isteve,4224578.813474693,11209348,2.653364757573468
2010-08-10,all american orgy,4224578.813474693,11209348,2.653364757573468
2011-04-27,the colors of the mountain,4224578.813474693,11209348,2.653364757573468
1943-12-13,the eternal return,4224578.813474693,11209348,2.653364757573468
1961-01-01,konga,4224578.813474693,11209348,2.653364757573468
1958-06-24,the h-man,4224578.813474693,11209348,2.653364757573468
2013-04-11,scary movie 5,20000000.0,78378744,3.9189372
2009-09-04,last cowboy standing,2270000.0,11209348,4.938039004081625
2012-09-15,like someone in love,4224578.813474693,11209348,2.653364757573468
2007-01-23,the invincible iron man,4224578.813474693,5300000,1.2545629360955817
2011-05-16,thor: tales of asgard,4224578.813474693,3100000,0.733800962621944
2009-09-19,before your eyes,4224578.813474693,11209348,2.653364757573468
1967-01-01,"yongary, monster from the deep",4224578.813474693,11209348,2.653364757573468
2012-04-20,to the arctic,4224578.813474693,11209348,2.653364757573468
2013-04-18,pain & gain,25000000.0,86175291,3.44701164
2011-09-09,the holding,3000000.0,11209348,3.7364495130884294
2012-03-27,breaking wind,4224578.813474693,11209348,2.653364757573468
1980-10-23,the taming of the shrew,4224578.813474693,11209348,2.653364757573468
1941-07-12,the bride came c.o.d.,4224578.813474693,11209348,2.653364757573468
1948-12-01,mexican hayride,4224578.813474693,11209348,2.653364757573468
2013-04-24,iron man: rise of technovore,4224578.813474693,11209348,2.653364757573468
2009-01-27,hulk vs. wolverine,4224578.813474693,11209348,2.653364757573468
2010-02-02,planet hulk,4224578.813474693,7000000,1.656969915597938
2013-06-27,a band called death,4224578.813474693,11209348,2.653364757573468
2013-04-19,home run,1200000.0,2861020,2.3841833333333335
2012-04-20,resolution,4224578.813474693,11209348,2.653364757573468
2012-08-10,grabbers,4224578.813474693,11209348,2.653364757573468
2012-09-27,erased,12000000.0,11209348,0.9341123782721074
2009-09-09,albino farm,4224578.813474693,11209348,2.653364757573468
1942-03-14,always in my heart,4224578.813474693,11209348,2.653364757573468
2012-02-28,justice league: doom,4224578.813474693,11209348,2.653364757573468
2013-04-22,living on one dollar,4224578.813474693,11209348,2.653364757573468
2013-01-08,the grandmaster,3860000.0,64076736,16.60019067357513
1953-02-18,the magnetic monster,4224578.813474693,11209348,2.653364757573468
1935-02-22,after office hours,4224578.813474693,11209348,2.653364757573468
1991-07-24,american kickboxer,4224578.813474693,11209348,2.653364757573468
1993-08-04,american kickboxer 2,4224578.813474693,11209348,2.653364757573468
2013-03-18,american winter,4224578.813474693,11209348,2.653364757573468
1932-02-26,polly of the circus,4224578.813474693,11209348,2.653364757573468
2006-10-13,going to pieces: the rise and fall of the slasher film,4224578.813474693,11209348,2.653364757573468
2008-11-11,one-eyed monster,4224578.813474693,11209348,2.653364757573468
1949-04-08,prinsessa ruusunen,4224578.813474693,11209348,2.653364757573468
2008-01-01,yesterday was a lie,4224578.813474693,11209348,2.653364757573468
2012-05-23,sofia's last ambulance,4224578.813474693,11209348,2.653364757573468
2013-06-12,this is the end,32000000.0,126041322,3.9387913125
2013-04-18,iron man 3,200000000.0,1215439994,6.07719997
2008-02-03,miss austen regrets,4224578.813474693,11209348,2.653364757573468
1977-09-07,valentino,5000000.0,11209348,2.2418697078530574
2013-04-12,revolution,4224578.813474693,11209348,2.653364757573468
1931-06-21,the black camel,4224578.813474693,11209348,2.653364757573468
2008-09-06,middle of nowhere,4224578.813474693,11209348,2.653364757573468
2013-05-06,superman: unbound,4224578.813474693,2915767,0.6901911714133219
1952-07-16,zombies of the stratosphere,4224578.813474693,11209348,2.653364757573468
2006-03-16,3° kälter,4224578.813474693,11209348,2.653364757573468
2013-04-18,the numbers station,10000000.0,11209348,1.1209348539265287
2013-05-16,the english teacher,4224578.813474693,11209348,2.653364757573468
2013-08-16,standing up,6000000.0,11209348,1.8682247565442147
2010-09-10,late autumn,6200000.0,4820000,0.7774193548387097
2011-12-21,black gold,40000000.0,5446000,0.13615
1979-01-01,"the late, great planet earth",4224578.813474693,11209348,2.653364757573468
2000-01-01,a better way to die,4224578.813474693,11209348,2.653364757573468
1954-04-07,casanova's big night,4224578.813474693,11209348,2.653364757573468
2008-05-31,tunnel rats,8000000.0,11209348,1.401168567408161
1997-05-11,"20,000 leagues under the sea",4224578.813474693,11209348,2.653364757573468
1932-09-17,a successful calamity,4224578.813474693,11209348,2.653364757573468
2013-05-01,mud,10000000.0,21587700,2.15877
2011-01-13,l'industriale,4224578.813474693,11209348,2.653364757573468
1970-01-01,chariots of the gods,4224578.813474693,11209348,2.653364757573468
1976-10-02,the human tornado,4224578.813474693,11209348,2.653364757573468
2008-03-15,aces 'n' eights,4224578.813474693,11209348,2.653364757573468
2001-08-17,after the storm,4224578.813474693,11209348,2.653364757573468
1988-12-04,the tenth man,4224578.813474693,11209348,2.653364757573468
1993-05-27,bill hicks: revelations,4224578.813474693,11209348,2.653364757573468
1982-05-13,perils of the sentimental swordsman,4224578.813474693,11209348,2.653364757573468
1980-09-14,war of the shaolin temple,4224578.813474693,11209348,2.653364757573468
2010-10-28,majesty,4224578.813474693,11209348,2.653364757573468
2011-07-04,dragon,4224578.813474693,11209348,2.653364757573468
1951-09-07,the lost one,4224578.813474693,11209348,2.653364757573468
2013-01-20,manhunt: the inside story of the hunt for bin laden,4224578.813474693,11209348,2.653364757573468
2012-12-07,cheerful weather for the wedding,4224578.813474693,11209348,2.653364757573468
2012-03-10,small apartments,2000000.0,11209348,5.604674269632644
1983-06-10,holy flame of the  martial world,4224578.813474693,11209348,2.653364757573468
1976-10-28,the web of death,4224578.813474693,11209348,2.653364757573468
1982-01-21,legendary weapons of china,4224578.813474693,11209348,2.653364757573468
2009-06-27,ju-on: white ghost,4224578.813474693,11209348,2.653364757573468
2009-06-27,ju-on: black ghost,4224578.813474693,11209348,2.653364757573468
1984-04-14,the south shaolin master,4224578.813474693,11209348,2.653364757573468
1987-01-01,cold steel,4224578.813474693,11209348,2.653364757573468
2011-10-22,the afflicted,4224578.813474693,11209348,2.653364757573468
2013-04-23,pawn,83000000.0,11209348,0.13505239203934083
2011-09-22,manborg,4224578.813474693,11209348,2.653364757573468
2008-10-17,under the salt,4224578.813474693,11209348,2.653364757573468
1979-12-09,henry iv part 1,4224578.813474693,11209348,2.653364757573468
2013-03-28,family weekend,4224578.813474693,11209348,2.653364757573468
2012-04-13,the woman who wasn't there,4224578.813474693,11209348,2.653364757573468
1965-08-18,sergeant dead head,4224578.813474693,11209348,2.653364757573468
2012-09-09,the scapegoat,4224578.813474693,11209348,2.653364757573468
2011-09-11,8:46,4224578.813474693,11209348,2.653364757573468
2012-01-01,hungry for change,4224578.813474693,11209348,2.653364757573468
1997-09-12,ovosodo,4224578.813474693,11209348,2.653364757573468
1979-12-16,henry iv part 2,4224578.813474693,11209348,2.653364757573468
1977-11-23,a grin without a cat,4224578.813474693,11209348,2.653364757573468
1975-09-24,numéro deux,4224578.813474693,11209348,2.653364757573468
1964-08-02,empire,4224578.813474693,11209348,2.653364757573468
2010-05-18,american bandits: frank and jesse james,4224578.813474693,11209348,2.653364757573468
1976-12-22,shaolin temple,4224578.813474693,11209348,2.653364757573468
1977-10-14,the sentimental swordsman,4224578.813474693,11209348,2.653364757573468
1983-12-16,descendant of the sun,4224578.813474693,11209348,2.653364757573468
1998-01-01,a brooklyn state of mind,4224578.813474693,11209348,2.653364757573468
2008-10-12,three and out,4224578.813474693,11209348,2.653364757573468
2012-02-14,about cherry,2500000.0,11209348,4.483739415706115
2012-12-07,sushi girl,2000000.0,11209348,5.604674269632644
2011-06-29,where the road meets the sun,4224578.813474693,11209348,2.653364757573468
1998-08-18,airspeed,4224578.813474693,11209348,2.653364757573468
1981-09-23,rich and famous,4224578.813474693,11209348,2.653364757573468
2013-05-02,the arrested development documentary project,4224578.813474693,11209348,2.653364757573468
1962-05-14,the awful dr. orlof,4224578.813474693,11209348,2.653364757573468
1944-12-29,"tomorrow, the world!",4224578.813474693,11209348,2.653364757573468
2004-04-08,enter the phoenix,4224578.813474693,11209348,2.653364757573468
2013-06-07,syrup,6000000.0,11209348,1.8682247565442147
1973-01-01,the candy snatchers,4224578.813474693,11209348,2.653364757573468
1999-10-07,fortress 2,11000000.0,11209348,1.0190316853877535
2011-11-16,the woman in the fifth,4224578.813474693,11209348,2.653364757573468
1934-12-04,dangerous corner,4224578.813474693,11209348,2.653364757573468
1999-11-19,the intruder,4224578.813474693,11209348,2.653364757573468
2013-05-10,the great gatsby,105000000.0,351040419,3.3432420857142855
2009-11-10,hurt,4224578.813474693,11209348,2.653364757573468
1976-10-30,how much wood would a woodchuck chuck,4224578.813474693,11209348,2.653364757573468
1992-09-18,hyenas,4224578.813474693,11209348,2.653364757573468
1999-09-15,sicilia!,4224578.813474693,11209348,2.653364757573468
2010-10-09,lesson plan,4224578.813474693,11209348,2.653364757573468
1989-06-10,lady terminator,4224578.813474693,11209348,2.653364757573468
1988-12-21,the little thief,4224578.813474693,11209348,2.653364757573468
1953-09-01,a blueprint for murder,4224578.813474693,11209348,2.653364757573468
2001-06-18,a huey p. newton story,4224578.813474693,11209348,2.653364757573468
2012-04-14,an affair of the heart,4224578.813474693,11209348,2.653364757573468
2011-03-15,my sucky teen romance,4224578.813474693,11209348,2.653364757573468
2013-05-05,star trek into darkness,190000000.0,467365246,2.4598170842105263
1989-01-21,sweet home,4224578.813474693,11209348,2.653364757573468
2013-03-22,the last chance: diary of comedians,4224578.813474693,11209348,2.653364757573468
1944-04-16,an american romance,4224578.813474693,11209348,2.653364757573468
2012-12-31,andrew dice clay: indestructible,4224578.813474693,11209348,2.653364757573468
2002-04-02,angels don't sleep here,3500000.0,11209348,3.2026710112186536
2012-06-15,foreverland,4224578.813474693,11209348,2.653364757573468
2012-04-26,wish you were here,4224578.813474693,11209348,2.653364757573468
2009-10-03,tales of vesperia: the first strike,4224578.813474693,11209348,2.653364757573468
2012-11-11,reincarnated,4224578.813474693,11209348,2.653364757573468
2013-06-07,the internship,58000000.0,44000000,0.7586206896551724
2007-03-16,bliss,4224578.813474693,11209348,2.653364757573468
1977-01-01,la soufrière,4224578.813474693,11209348,2.653364757573468
1951-11-27,the man with a cloak,4224578.813474693,11209348,2.653364757573468
2007-11-08,spine tingler! the william castle story,4224578.813474693,11209348,2.653364757573468
1997-01-19,last stand at saber river,4224578.813474693,11209348,2.653364757573468
2012-07-17,the flaying,4224578.813474693,11209348,2.653364757573468
1931-04-18,the secret six,4224578.813474693,11209348,2.653364757573468
2004-10-06,the corsican file,4224578.813474693,11209348,2.653364757573468
1970-01-15,zatôichi meets yojimbo,4224578.813474693,11209348,2.653364757573468
2009-08-28,deep in the valley,4224578.813474693,11209348,2.653364757573468
2012-12-05,king of katoren,4224578.813474693,11209348,2.653364757573468
1983-06-04,tokyo trial,4224578.813474693,11209348,2.653364757573468
1976-04-06,"harvest: 3,000 years",4224578.813474693,11209348,2.653364757573468
2009-04-19,my fake fiance,4224578.813474693,11209348,2.653364757573468
1956-12-18,sissi: the young empress,4224578.813474693,11209348,2.653364757573468
1978-12-17,as you like it,4224578.813474693,11209348,2.653364757573468
1980-12-01,below the belt,4224578.813474693,11209348,2.653364757573468
2011-03-22,"aries spears: hollywood, look i'm smiling",4224578.813474693,11209348,2.653364757573468
2012-11-07,kiss of the damned,4224578.813474693,11209348,2.653364757573468
2012-10-12,stories we tell,4224578.813474693,11209348,2.653364757573468
2006-09-12,darkon,4224578.813474693,11209348,2.653364757573468
2010-02-10,180° south: conquerors of the useless,4224578.813474693,11209348,2.653364757573468
1999-10-28,after alice,4224578.813474693,11209348,2.653364757573468
1977-06-06,mimino,4224578.813474693,11209348,2.653364757573468
2013-02-15,the jeffrey dahmer files,4224578.813474693,11209348,2.653364757573468
2008-10-17,senno??,4224578.813474693,11209348,2.653364757573468
2013-01-16,cycling with molière,4224578.813474693,10759874,2.5469696448034926
2013-02-25,company of heroes,4224578.813474693,11209348,2.653364757573468
1939-03-24,three smart girls grow up,4224578.813474693,11209348,2.653364757573468
1973-09-17,ivan vasilyevich changes his profession,4224578.813474693,11209348,2.653364757573468
1999-11-14,new york: a documentary film,4224578.813474693,11209348,2.653364757573468
2012-09-23,the dead man and being happy,4224578.813474693,11209348,2.653364757573468
2012-01-06,players,4224578.813474693,11209348,2.653364757573468
2011-12-06,livid,5000000.0,11209348,2.2418697078530574
2013-05-30,only god forgives,4800000.0,10337387,2.1536222916666667
2013-05-23,the hangover part iii,103000000.0,362000072,3.514563805825243
2009-12-04,garbo: the spy,4224578.813474693,11209348,2.653364757573468
2013-05-06,fast & furious 6,160000000.0,788679850,4.9292490625
2013-05-15,epic,100000000.0,268426634,2.68426634
1979-01-19,captain america,4224578.813474693,11209348,2.653364757573468
1975-01-01,seasons of the year,4224578.813474693,11209348,2.653364757573468
2002-04-26,tie xi qu: west of the tracks,4224578.813474693,11209348,2.653364757573468
1932-04-18,night at the crossroads,4224578.813474693,11209348,2.653364757573468
1916-12-04,the rink,4224578.813474693,11209348,2.653364757573468
1979-11-23,captain america ii: death too soon,4224578.813474693,11209348,2.653364757573468
2005-01-01,bastards of the party,4224578.813474693,11209348,2.653364757573468
2013-05-17,the past,11000000.0,10631747,0.9665224545454545
2002-09-08,lathe of heaven,500000.0,11209348,22.418697078530577
2009-09-01,down terrace,4224578.813474693,11209348,2.653364757573468
2002-01-01,my wrongs 8245-8249 and 117,4224578.813474693,11209348,2.653364757573468
1979-09-01,bush mama,4224578.813474693,11209348,2.653364757573468
2006-01-01,"surrender, dorothy",4224578.813474693,11209348,2.653364757573468
1953-01-01,the twonky,4224578.813474693,11209348,2.653364757573468
1980-12-17,the merchant of venice,4224578.813474693,11209348,2.653364757573468
2008-01-01,the loss of a teardrop diamond,4224578.813474693,11209348,2.653364757573468
2012-10-09,the broken circle breakdown,4224578.813474693,5475058,1.296000913164831
2012-08-25,after school midnighters,4224578.813474693,11209348,2.653364757573468
2011-11-19,life back then,4224578.813474693,11209348,2.653364757573468
2012-04-05,the devil's carnival,500000.0,11209348,22.418697078530577
2013-05-17,frances ha,4224578.813474693,4069826,0.9633684633883277
2012-09-10,the lords of salem,1500000.0,1165882,0.7772546666666666
1959-03-04,up periscope,4224578.813474693,11209348,2.653364757573468
2011-07-07,alive and ticking,4224578.813474693,11209348,2.653364757573468
2012-05-20,cell count,4224578.813474693,11209348,2.653364757573468
2013-05-26,behind the candelabra,23000000.0,15600000,0.6782608695652174
1959-06-27,india: matri bhumi,4224578.813474693,11209348,2.653364757573468
2000-07-19,as i was moving ahead occasionally i saw brief glimpses of beauty,4224578.813474693,11209348,2.653364757573468
2011-10-31,the parade,1500000.0,11209348,7.472899026176859
2010-10-07,l.a. zombie,4224578.813474693,11209348,2.653364757573468
2005-10-11,firecracker,4224578.813474693,11209348,2.653364757573468
1993-01-01,at the river i stand,4224578.813474693,11209348,2.653364757573468
1994-09-08,national lampoon's attack of the 5 ft. 2 women,4224578.813474693,11209348,2.653364757573468
1940-06-14,babies for sale,4224578.813474693,11209348,2.653364757573468
2011-05-31,earth's final hours,1800000.0,11209348,6.227415855147382
2011-10-15,finding a family,4224578.813474693,11209348,2.653364757573468
2010-07-24,with great power: the stan lee story,4224578.813474693,11209348,2.653364757573468
2012-09-12,aftershock,2000000.0,11209348,5.604674269632644
2013-02-21,3096 days,4224578.813474693,11209348,2.653364757573468
2013-01-23,my stuff,4224578.813474693,11209348,2.653364757573468
2013-01-01,hilton!,4224578.813474693,11209348,2.653364757573468
2013-02-20,the human scale,4224578.813474693,11209348,2.653364757573468
1967-07-24,privilege,4224578.813474693,11209348,2.653364757573468
2009-05-19,little girl,4224578.813474693,11209348,2.653364757573468
2012-04-25,the last elvis,4224578.813474693,11209348,2.653364757573468
2011-04-29,last days here,4224578.813474693,11209348,2.653364757573468
2013-05-30,after earth,130000000.0,243843127,1.8757163615384616
1988-10-06,dream demon,4224578.813474693,11209348,2.653364757573468
1963-12-26,act one,4224578.813474693,11209348,2.653364757573468
2012-06-17,fairhaven,4224578.813474693,11209348,2.653364757573468
2008-02-19,derek,4224578.813474693,11209348,2.653364757573468
1975-01-01,the devil within her,4224578.813474693,11209348,2.653364757573468
1915-03-18,in the park,4224578.813474693,11209348,2.653364757573468
2013-05-29,now you see me,75000000.0,117698894,1.5693185866666666
2013-08-08,lovelace,10000000.0,1585582,0.1585582
2012-11-30,a dangerous place,4224578.813474693,11209348,2.653364757573468
2005-01-01,modify,500000.0,11209348,22.418697078530577
2005-08-05,hiroshima,4224578.813474693,11209348,2.653364757573468
2007-08-23,war made easy: how presidents & pundits keep spinning us to death,4224578.813474693,11209348,2.653364757573468
2013-01-01,dark circles,4224578.813474693,11209348,2.653364757573468
2013-06-30,assault on wall street,4224578.813474693,11209348,2.653364757573468
2012-07-20,interview with a hitman,4224578.813474693,11209348,2.653364757573468
2011-11-02,special forces,10000000.0,11209348,1.1209348539265287
2010-01-01,feeding frenzy,4224578.813474693,11209348,2.653364757573468
2011-05-19,age of heroes,4224578.813474693,11209348,2.653364757573468
2012-03-23,all in: the poker movie,4224578.813474693,11209348,2.653364757573468
2010-11-04,nice guy johnny,4224578.813474693,11209348,2.653364757573468
2011-03-02,take me home,4224578.813474693,11209348,2.653364757573468
1947-11-14,an ideal husband,4224578.813474693,11209348,2.653364757573468
1966-10-13,any wednesday,4224578.813474693,11209348,2.653364757573468
1968-06-05,attack on the iron coast,4224578.813474693,11209348,2.653364757573468
1962-08-16,le combat dans l'île,4224578.813474693,11209348,2.653364757573468
2002-01-01,the era of vampires,4224578.813474693,11209348,2.653364757573468
2009-11-14,"east, west, east: the final sprint",4224578.813474693,11209348,2.653364757573468
2013-01-22,somebody up there likes me,4224578.813474693,11209348,2.653364757573468
1985-10-16,dances sacred and profane,4224578.813474693,11209348,2.653364757573468
2013-03-01,mary and martha,4224578.813474693,11209348,2.653364757573468
2006-08-07,opera jawa,4224578.813474693,11209348,2.653364757573468
2012-11-03,redd inc.,500000.0,11209348,22.418697078530577
1992-08-01,rapado,4224578.813474693,11209348,2.653364757573468
2000-02-05,the color of friendship,4224578.813474693,11209348,2.653364757573468
2012-08-30,berberian sound studio,4224578.813474693,11209348,2.653364757573468
2013-06-06,the way way back,4600000.0,23198652,5.043185217391304
2012-09-24,foxfire,4224578.813474693,11209348,2.653364757573468
2007-10-25,vasermil,4224578.813474693,11209348,2.653364757573468
2003-06-12,whole,4224578.813474693,11209348,2.653364757573468
1933-09-08,penthouse,4224578.813474693,11209348,2.653364757573468
2012-09-13,come out and play,4224578.813474693,11209348,2.653364757573468
2012-11-21,just like brothers,4224578.813474693,11209348,2.653364757573468
2012-10-04,the body,4224578.813474693,11209348,2.653364757573468
2010-07-18,i don't want to go back alone,4224578.813474693,11209348,2.653364757573468
2012-09-08,much ado about nothing,4224578.813474693,11209348,2.653364757573468
2012-12-14,any day now,4224578.813474693,11209348,2.653364757573468
1968-03-25,they call us misfits,4224578.813474693,11209348,2.653364757573468
2010-11-17,no and me,4224578.813474693,11209348,2.653364757573468
1914-08-31,his new profession,4224578.813474693,11209348,2.653364757573468
2013-06-12,man of steel,225000000.0,662845518,2.94598008
1915-10-04,shanghaied,4224578.813474693,11209348,2.653364757573468
2013-01-19,the kings of summer,4224578.813474693,11209348,2.653364757573468
2011-05-20,pyaar ka punchnama,4224578.813474693,11209348,2.653364757573468
2012-03-02,"london, paris, new york",2640000.0,11209348,4.245965355782306
2013-04-25,the big wedding,35000000.0,21819348,0.6234099428571429
2012-09-10,still mine,4224578.813474693,11209348,2.653364757573468
2012-09-11,hannah arendt,4224578.813474693,11209348,2.653364757573468
2011-03-25,the other family,4224578.813474693,11209348,2.653364757573468
2012-07-16,birders: the central park effect,4224578.813474693,11209348,2.653364757573468
2012-06-12,41,4224578.813474693,11209348,2.653364757573468
2009-04-04,bakhita,4224578.813474693,11209348,2.653364757573468
2013-05-31,the purge,3000000.0,89328627,29.776209
1993-11-03,the neighbor,4224578.813474693,11209348,2.653364757573468
2011-04-24,god bless ozzy osbourne,4224578.813474693,11209348,2.653364757573468
2013-03-17,the reluctant fundamentalist,4224578.813474693,11209348,2.653364757573468
2013-06-07,rapture-palooza,4224578.813474693,11209348,2.653364757573468
2010-01-01,100 years of evil,4224578.813474693,11209348,2.653364757573468
2012-09-28,speed - in search of lost time,4224578.813474693,11209348,2.653364757573468
2007-05-23,after him,4224578.813474693,11209348,2.653364757573468
1966-11-21,the witches,4224578.813474693,11209348,2.653364757573468
2009-09-05,tetsuo: the bullet man,4224578.813474693,11209348,2.653364757573468
2013-06-14,20 feet from stardom,1000000.0,11209348,11.209348539265289
1977-01-01,perfumed nightmare,4224578.813474693,11209348,2.653364757573468
1990-05-11,far out man,500000.0,11209348,22.418697078530577
2011-10-25,out late,4224578.813474693,11209348,2.653364757573468
2010-07-28,bad blood: a cautionary tale,4224578.813474693,11209348,2.653364757573468
2012-09-03,beverly hills chihuahua 3 - viva la fiesta!,4224578.813474693,11209348,2.653364757573468
2008-10-03,am1200,4224578.813474693,11209348,2.653364757573468
1970-09-06,the executioner,4224578.813474693,11209348,2.653364757573468
2008-03-05,looking for palladin,4224578.813474693,11209348,2.653364757573468
2013-06-12,the bling ring,15000000.0,19145732,1.2763821333333334
2007-04-01,the mugger,4224578.813474693,11209348,2.653364757573468
2013-06-20,monsters university,200000000.0,743559607,3.717798035
2012-04-25,donos de portugal,4224578.813474693,11209348,2.653364757573468
2013-07-05,hammer of the gods,4224578.813474693,11209348,2.653364757573468
2012-06-01,6 month rule,4224578.813474693,11209348,2.653364757573468
2010-09-17,a beginner's guide to endings,4224578.813474693,11209348,2.653364757573468
2010-12-14,the war you don't see,4224578.813474693,11209348,2.653364757573468
2013-01-10,schlussmacher,4224578.813474693,11209348,2.653364757573468
1993-09-16,from the east,4224578.813474693,11209348,2.653364757573468
1979-11-25,doomed love,4224578.813474693,11209348,2.653364757573468
1974-01-01,"reason, debate and a story",4224578.813474693,11209348,2.653364757573468
1979-02-11,julius caesar,4224578.813474693,11209348,2.653364757573468
1975-01-01,wedding trough,4224578.813474693,11209348,2.653364757573468
2009-08-22,oblivion island: haruka and the magic mirror,4224578.813474693,11209348,2.653364757573468
2012-03-11,eden,4224578.813474693,11209348,2.653364757573468
2011-05-17,days of grace,4224578.813474693,11209348,2.653364757573468
2012-03-22,a place at the table,4224578.813474693,11209348,2.653364757573468
2011-07-02,fullmetal alchemist: the sacred star of milos,4224578.813474693,7401480,1.7520042415571182
2013-06-18,american idiots,750000.0,11209348,14.945798052353718
2012-12-26,maniac,6000000.0,11209348,1.8682247565442147
2012-07-12,not suitable for children,4224578.813474693,11209348,2.653364757573468
2012-09-09,the lesser blessed,4224578.813474693,11209348,2.653364757573468
2013-06-30,a common man,4224578.813474693,11209348,2.653364757573468
2013-07-11,pacific rim,180000000.0,407602906,2.264460588888889
2013-05-20,lego batman: the movie - dc super heroes unite,4224578.813474693,11209348,2.653364757573468
2013-01-01,the best offer,13500000.0,19255873,1.426360962962963
2012-10-26,sassy pants,4224578.813474693,11209348,2.653364757573468
1968-11-27,a flea in her ear,4224578.813474693,11209348,2.653364757573468
1961-08-25,ada,4224578.813474693,11209348,2.653364757573468
2005-11-05,adam and eve,4224578.813474693,11209348,2.653364757573468
2013-06-20,world war z,200000000.0,531865000,2.659325
2013-08-07,elysium,115000000.0,286140700,2.48818
2013-01-18,dirty wars,4224578.813474693,11209348,2.653364757573468
2004-01-18,i want to marry ryan banks,4224578.813474693,11209348,2.653364757573468
1999-12-07,k-911,4224578.813474693,11209348,2.653364757573468
1938-04-07,mr. moto's gamble,4224578.813474693,11209348,2.653364757573468
2012-09-21,unconditional,2000000.0,11209348,5.604674269632644
1987-11-20,sign 'o' the times,4224578.813474693,11209348,2.653364757573468
1981-10-14,just before dawn,4224578.813474693,11209348,2.653364757573468
2013-05-24,we steal secrets: the story of wikileaks,4224578.813474693,11209348,2.653364757573468
2013-05-02,what maisie knew,6000000.0,11209348,1.8682247565442147
2008-12-01,dragon hunter,4224578.813474693,11209348,2.653364757573468
2013-03-12,shark alarm at müggel lake,3774400.0,11209348,2.9698358783555765
2012-04-21,the revisionaries,4224578.813474693,11209348,2.653364757573468
1968-02-07,the anniversary,4224578.813474693,11209348,2.653364757573468
1959-12-18,the purple gang,4224578.813474693,11209348,2.653364757573468
1972-03-02,the death of maria malibran,4224578.813474693,11209348,2.653364757573468
1971-03-12,minamata: the victims and their world,4224578.813474693,11209348,2.653364757573468
2012-05-31,american mary,4224578.813474693,11209348,2.653364757573468
2012-11-25,liz & dick,4224578.813474693,11209348,2.653364757573468
2013-06-07,yamla pagla deewana 2,6800000.0,11209348,1.6484336087154836
2013-06-27,europa report,4224578.813474693,11209348,2.653364757573468
2001-09-21,känd från tv,4224578.813474693,11209348,2.653364757573468
2013-04-16,odd thomas,27000000.0,11209348,0.4151610570098255
2004-02-05,cigarettes and coffee,4224578.813474693,11209348,2.653364757573468
2012-04-11,jim gaffigan: mr. universe,4224578.813474693,11209348,2.653364757573468
1971-01-17,the projectionist,4224578.813474693,11209348,2.653364757573468
1957-10-04,the vampire,4224578.813474693,11209348,2.653364757573468
2001-03-24,love ghost,4224578.813474693,11209348,2.653364757573468
2009-05-01,the sound of insects: record of a mummy,4224578.813474693,11209348,2.653364757573468
2011-12-28,blutzbrüdaz,4224578.813474693,11209348,2.653364757573468
2013-06-25,despicable me 2,76000000.0,970761885,12.773182697368421
2013-06-27,white house down,150000000.0,205366737,1.36911158
2013-07-18,the world's end,20000000.0,46089287,2.30446435
2012-08-24,keith lemon: the film,4224578.813474693,11209348,2.653364757573468
2012-11-01,back to 1942,4224578.813474693,11209348,2.653364757573468
,reflection,4224578.813474693,11209348,2.653364757573468
2013-05-07,hummingbird,20000000.0,8352885,0.41764425
2013-02-20,love and lemons,4224578.813474693,11209348,2.653364757573468
2011-08-01,the hounds,4224578.813474693,11209348,2.653364757573468
